Sinaloa,El Sol de Sinaloa,NP,GI,SPA,,25
Sinaloa,Noroeste,NP,GI,SPA,,25
Sinaloa,Primera Hora,NP,GI,SPA,,25
Sinaloa,Viva Voz,NP,GI,SPA,,25
Sinaloa,Noroeste,NP,GI,SPA,,25
Sinaloa,Noroeste,NP,GI,SPA,,25
Sinaloa,El Diario,NP,GI,SPA,,25
Sinaloa,Noroeste,NP,GI,SPA,,25
Sinaloa,El Sol de Mazatlan,NP,GI,SPA,,25
Sinaloa,Noroeste,IN,GI,SPA,,25
Sinaloa,Noroeste,NP,GI,SPA,,25
Sinaloa,Pacific Pearl,NP,GI,ENG,,25
Sinaloa,Primera Hora,NP,GI,SPA,,25
Sonora,,,,,,
Sonora,Caborca Deportes,IN,SP,SPA,,26
Sonora,Caborca Noticias,IN,GI,SPA,,26
Sonora,Diario del Desierto,NP,GI,SPA,,26
Sonora,Diario del Yaqui,NP,GI,SPA,,26
Sonora,Diario Sonora de la Tarde,NP,GI,SPA,,26
Sonora,El Regional de Sonora,NP,GI,SPA,,26
Sonora,Tribuna,NP,GI,SPA,,26
Sonora,El Autonomo,IN,GI,SPA,,26
Sonora,El Vigia,NP,GI,SPA,,26
Sonora,La Voz del Puerto,NP,GI,SPA,,26
Sonora,Proyexion,MG,GI,SPA,,26
Sonora,Critica,NP,GI,SPA,,26
Sonora,Dossier,NP,GI,SPA,,26
Sonora,El Imparcial,NP,GI,SPA,,26
Sonora,Entorno Informativo,NP,GI,SPA,,26
Sonora,Expreso,NP,GI,SPA,,26
Sonora,Telemax,BC,GI,SPA,TV,26
Sonora,Uniradio Noticias,BC,GI,SPA,Radio,26
Sonora,El Diario de Sonora,NP,GI,SPA,,26
Sonora,El Observador Mexico,IN,GI,SPA,,26
Sonora,Nuevo Dia,NP,GI,SPA,,26
Sonora,PM,NP,GI,SPA,,26
Sonora,De Deveras,NP,GI,SPA,,26
Sonora,De Frente,NP,GI,SPA,,26
Sonora,Numero Uno,IN,GI,SPA,,26
Sonora,Penasco Digital,IN,GI,SPA,,26
Sonora,Tribuna,NP,GI,SPA,,26
Sonora,XEQC Ahora Noticias,BC,GI,SPA,Radio,26
Sonora,La Cronica,NP,GI,SPA,,26
Sonora,Noticias,NP,GI,SPA,,26
Sonora,Tribuna de San Luis,NP,GI,SPA,,26
Tabasco,,,,,,
Tabasco,El Heroico,NP,GI,SPA,TV,27
Tabasco,Ahora Tabasco,NP,GI,SPA,,27
Tabasco,Diario Avance Tabasco,NP,GI,SPA,,27
Tabasco,Diario de la Tarde,NP,GI,SPA,,27
Tabasco,El Correo de Tabasco,NP,GI,SPA,,27
Tabasco,El Heraldo de Tabasco,NP,GI,SPA,,27
Tabasco,La Verdad del Sureste,NP,GI,SPA,,27
Tabasco,La Voz de Tabasco,NP,GI,SPA,,27
Tabasco,Novedades de Tabasco,NP,GI,SPA,,27
Tabasco,Olmeca Diario,NP,GI,SPA,,27
Tabasco,Presente,NP,GI,SPA,,27
Tabasco,Rumbo Nuevo,NP,GI,SPA,,27
Tabasco,Tabasco al D?a,NP,GI,SPA,,27
Tabasco,Tabasco Hoy,NP,GI,SPA,,27
Tabasco,TVT,BC,GI,SPA,,27
Tamaulipas,,,,,,
Tamaulipas,Astro Noticias,NP,GI,SPA,,28
Tamaulipas,Cuarto Poder de Tamaulipas,NP,GI,SPA,,28
Tamaulipas,El Eco del Mante,NP,GI,SPA,,28
Tamaulipas,El Tiempo,NP,GI,SPA,,28
Tamaulipas,Asi es Tamaulipas,IN,GI,SPA,,28
Tamaulipas,Cinco,NP,GI,SPA,,28
Tamaulipas,Diario Tamaulipas,IN,GI,SPA,,28
Tamaulipas,El Chilito,IN,GI,SPA,,28
Tamaulipas,El Diario de Ciudad Victoria,NP,GI,SPA,,28
Tamaulipas,El Grafico,NP,GI,SPA,,28
Tamaulipas,El Lider de Tamaulipas,NP,GI,SPA,,28
Tamaulipas,El Mercurio de Tamaulipas,NP,GI,SPA,,28
Tamaulipas,El Pensador,IN,GI,SPA,,28
Tamaulipas,Hoy Tamaulipas,IN,GI,SPA,,28
Tamaulipas,Info Norte,IN,GI,SPA,,28
Tamaulipas,Janambre,IN,GI,SPA,,28
Tamaulipas,La Region,NP,GI,SPA,,28
Tamaulipas,La Verdad de Tamaulipas,NP,GI,SPA,,28
Tamaulipas,Periodico Oficial,NP,GO,SPA,,28
Tamaulipas,Red Tamaulipas,IN,GI,SPA,,28
Tamaulipas,Pista,NP,GI,SPA,,28
Tamaulipas,Tamaulipas,IN,GI,SPA,,28
Tamaulipas,Tamaulipas en Linea,IN,GI,SPA,,28
Tamaulipas,Ultimas Noticias,NP,GI,SPA,,28
Tamaulipas,El Bravo,NP,GI,SPA,,28
Tamaulipas,El Diario de Matamoros,NP,GI,SPA,,28
Tamaulipas,Entorno a Tamaulipas,IN,GI,SPA,,28
Tamaulipas,Expresion,NP,GI,SPA,,28
Tamaulipas,Imparcial,NP,GI,SPA,,28
Tamaulipas,Periodico Noreste,NP,GI,SPA,,28
Tamaulipas,El Diario de Nuevo Laredo,NP,GI,SPA,,28
Tamaulipas,El Manana de Nuevo Laredo,NP,GI,SPA,,28
Tamaulipas,Hoy Laredo,IN,GI,SPA,,28
Tamaulipas,Lider Informativo,NP,GI,SPA,,28
Tamaulipas,Nuevo Laredo Express,IN,GI,SPA,,28
Tamaulipas,Primera Hora,NP,GI,SPA,,28
Tamaulipas,Telered,IN,GI,SPA,,28
Tamaulipas,Ultima Hora,NP,GI,SPA,,28
Tamaulipas,Aqui Tamaulipas,IN,GI,SPA,,28
Tamaulipas,Conexion,NP,BU,SPA,,28
Tamaulipas,El Manana de Reynosa,NP,GI,SPA,,28
Tamaulipas,En Linea Directa,IN,GI,SPA,,28
Tamaulipas,Hora Cero,IN,GI,SPA,,28
Tamaulipas,Hora Cero,NP,GI,SPA,,28
Tamaulipas,La Prensa,NP,GI,SPA,,28
Tamaulipas,La Tarde,NP,GI,SPA,,28
Tamaulipas,Metro Noticias,IN,GI,SPA,,28
Tamaulipas,Metropoli,NP,GI,SPA,,28
Tamaulipas,Noticias de Tamaulipas,IN,GI,SPA,,28
Tamaulipas,Tamaulipas en la Red,IN,GI,SPA,,28
Tamaulipas,El Redactor de Soto la Marina,NP,GI,SPA,,28
Tamaulipas,Diario Debate,NP,GI,SPA,,28
Tamaulipas,El Sol de Tampico,NP,GI,SPA,,28
Tamaulipas,El Sol del Sur,IN,GI,SPA,,28
Tamaulipas,Milenio,NP,GI,SPA,,28
Tamaulipas,Noticias de Tampico,IN,GI,SPA,,28
Tamaulipas,Red Tampico,IN,GI,SPA,,28
Tlaxcala,,,,,,
Tlaxcala,ABC Tlaxcala,NP,GI,SPA,,29
Tlaxcala,El Sol de Tlaxcala,NP,GI,SPA,,29
Tlaxcala,Observador Tlaxcalteca,IN,GI,SPA,,29
Tlaxcala,Sintesis,NP,GI,SPA,,29
Tlaxcala,Star Medios,IN,GI,SPA,,29
Veracruz,,,,,,
Veracruz,Diario Acayucan,NP,GI,SPA,,30
Veracruz,El Diario del Sur,NP,GI,SPA,,30
Veracruz,Diario del Golfo,IN,GI,SPA,,30
Veracruz,Diario del Istmo,NP,GI,SPA,,30
Veracruz,Diario Liberal del Sur,NP,GI,SPA,,30
Veracruz,Notisur,NP,GI,SPA,,30
Veracruz,El Mundo,NP,GI,SPA,,30
Veracruz,El Sol de Cordoba,NP,GI,SPA,,30
Veracruz,Presencia Sureste,NP,GI,SPA,,30
Veracruz,Diario El Martinense,NP,GI,SPA,,30
Veracruz,Grafico,NP,GI,SPA,,30
Veracruz,El Diario de Minatitlan,NP,GI,SPA,,30
Veracruz,Sotavento Diario,NP,GI,SPA,,30
Veracruz,El Cambio de Mexico,IN,GI,SPA,,30
Veracruz,El Mundo,NP,GI,SPA,,30
Veracruz,El Sol de Orizaba,NP,GI,SPA,,30
Veracruz,Orizaba en Red,IN,GI,SPA,,30
Veracruz,La Opinion Huasteca,NP,GI,SPA,,30
Veracruz,Diario con La Informacion,NP,GI,SPA,,30
Veracruz,Diario de Poza Rica,NP,GI,SPA,,30
Veracruz,El Mundo de Poza Rica,NP,GI,SPA,,30
Veracruz,El Observador,NP,GI,SPA,,30
Veracruz,La Opinion,NP,GI,SPA,,30
Veracruz,Noreste,NP,GI,SPA,,30
Veracruz,Diario Eyipantla Milenio,NP,GI,SPA,,30
Veracruz,Los Tuxtlas,NP,GI,SPA,,30
Veracruz,Diario de Tantoyuca,NP,GI,SPA,,30
Veracruz,La Cronica de Tierra Blanca,NP,GI,SPA,,30
Veracruz,Diario de Tuxpan,NP,GI,SPA,,30
Veracruz,Diario AZ,NP,GI,SPA,,30
Veracruz,Diario Sin Secretos,IN,GI,SPA,,30
Veracruz,El Dictamen,NP,GI,SPA,,30
Veracruz,Imagen de Veracruz,NP,GI,SPA,,30
Veracruz,Imagen del Golfo,IN,GI,SPA,,30
Veracruz,Notiver,NP,GI,SPA,,30
Veracruz,Acropolis,NP,GI,SPA,,30
Veracruz,Centinela,NP,GI,SPA,,30
Veracruz,Diario AZ,NP,GI,SPA,,30
Veracruz,Diario de la Manana,NP,GI,SPA,,30
Veracruz,Diario de Xalapa,NP,GI,SPA,,30
Veracruz,El Heraldo de Xalapa,NP,GI,SPA,,30
Veracruz,Enfoque Veracruz,IN,GI,SPA,,30
Veracruz,La Jornada Veracruz,NP,GI,SPA,,30
Veracruz,La Politica,NP,GI,SPA,,30
Veracruz,Marcha,NP,GI,SPA,,30
Veracruz,Mundo de Xalapa,NP,GI,SPA,,30
Veracruz,Pol?tica al Dia,IN,GI,SPA,,30
Veracruz,Seis en Punto,NP,GI,SPA,,30
Veracruz,Tiempo,NP,GI,SPA,,30
Veracruz,Xalapa en Red,IN,GI,SPA,,30
Yucatan,,,,,,
Yucatan,Articulo 7,NP,GI,SPA,Radio,31
Yucatan,Diario de Yucatan,NP,GI,SPA,,31
Yucatan,La I,NP,GI,SPA,,31
Yucatan,La Revista Peninsular,MG,GI,SPA,,31
Yucatan,La Verdad Yucatan,NP,GI,SPA,,31
Yucatan,Milenio Novedades,NP,GI,SPA,,31
Yucatan,Por Esto,NP,GI,SPA,,31
Yucatan,Punto Medio,NP,GI,SPA,,31
Yucatan,Reporteros Hoy,MG,GI,SPA,,31
Yucatan,Yucatan a la Mano,IN,GI,SPA,,31
Yucatan,Radio Motul,BC,GI,SPA,,31
Yucatan,Progreso Hoy,NP,GI,SPA,,31
Zacatecas,,,,,,
Zacatecas,Testimonio 13,NP,GI,SPA,Radio,32
Zacatecas,El Diario NTR,NP,GI,SPA,,32
Zacatecas,El Sol de Zacatecas,NP,GI,SPA,,32
Zacatecas,Express Zacatecas,IN,GI,SPA,,32
Zacatecas,Grupo Plata,BC,GI,SPA,,32
Zacatecas,Imagen,NP,GI,SPA,,32
Zacatecas,La Jornada Zacatecas,NP,GI,SPA,,32
Zacatecas,Momento,IN,GI,SPA,,32
Zacatecas,Pagina 24,NP,GI,SPA,,32
Zacatecas,Zacatecas Hoy,IN,GI,SPA,,32
